OPUS ID,Instrument Name,Planet,Intended Target Name,Observation Start Time,Observation Duration (secs)
nh-lorri-lor_0299180487,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:28.846,0.0100
nh-lorri-lor_0299180490,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:31.846,0.0100
nh-lorri-lor_0299180493,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:34.846,0.0100
nh-lorri-lor_0299180496,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:37.846,0.0100
nh-lorri-lor_0299180499,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:40.846,0.0100
nh-lorri-lor_0299180502,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:43.846,0.0100
nh-lorri-lor_0299180505,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:46.846,0.0100
nh-lorri-lor_0299180508,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:49.846,0.0100
nh-lorri-lor_0299180511,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:52.846,0.0100
nh-lorri-lor_0299180514,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:55.846,0.0100
nh-lorri-lor_0299180517,New Horizons LORRI,Pluto,Charon,2015-07-14T11:49:58.846,0.0100
nh-lorri-lor_0299180520,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:01.846,0.0100
nh-lorri-lor_0299180523,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:04.846,0.0100
nh-lorri-lor_0299180526,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:07.846,0.0100
nh-lorri-lor_0299180529,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:10.846,0.0100
nh-lorri-lor_0299180532,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:13.846,0.0100
nh-lorri-lor_0299180535,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:16.846,0.0100
nh-lorri-lor_0299180538,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:19.846,0.0100
nh-lorri-lor_0299180541,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:22.846,0.0100
nh-lorri-lor_0299180544,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:25.846,0.0100
nh-lorri-lor_0299180547,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:28.846,0.0100
nh-lorri-lor_0299180550,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:31.846,0.0100
nh-lorri-lor_0299180553,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:34.846,0.0100
nh-lorri-lor_0299180556,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:37.846,0.0100
nh-lorri-lor_0299180559,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:40.846,0.0100
nh-lorri-lor_0299180562,New Horizons LORRI,Pluto,Charon,2015-07-14T11:50:43.846,0.0100
nh-lorri-lor_0299181326,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:27.846,0.0100
nh-lorri-lor_0299181329,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:30.846,0.0100
nh-lorri-lor_0299181332,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:33.846,0.0100
nh-lorri-lor_0299181335,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:36.846,0.0100
nh-lorri-lor_0299181338,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:39.846,0.0100
nh-lorri-lor_0299181341,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:42.846,0.0100
nh-lorri-lor_0299181344,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:45.846,0.0100
nh-lorri-lor_0299181347,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:48.846,0.0100
nh-lorri-lor_0299181350,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:51.846,0.0100
nh-lorri-lor_0299181353,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:54.846,0.0100
nh-lorri-lor_0299181356,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:03:57.846,0.0100
nh-lorri-lor_0299181359,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:00.846,0.0100
nh-lorri-lor_0299181362,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:03.846,0.0100
nh-lorri-lor_0299181365,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:06.846,0.0100
nh-lorri-lor_0299181368,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:09.846,0.0100
nh-lorri-lor_0299181371,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:12.846,0.0100
nh-lorri-lor_0299181374,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:15.846,0.0100
nh-lorri-lor_0299181377,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:18.846,0.0100
nh-lorri-lor_0299181380,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:21.846,0.0100
nh-lorri-lor_0299181383,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:24.846,0.0100
nh-lorri-lor_0299181386,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:27.846,0.0100
nh-lorri-lor_0299181389,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:30.846,0.0100
nh-lorri-lor_0299181392,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:33.846,0.0100
nh-lorri-lor_0299181395,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:36.846,0.0100
nh-lorri-lor_0299181398,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:39.846,0.0100
nh-lorri-lor_0299181401,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:42.846,0.0100
nh-lorri-lor_0299181404,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:45.846,0.0100
nh-lorri-lor_0299181407,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:48.846,0.0100
nh-lorri-lor_0299181410,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:51.846,0.0100
nh-lorri-lor_0299181413,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:54.846,0.0100
nh-lorri-lor_0299181416,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:04:57.846,0.0100
nh-lorri-lor_0299181419,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:00.846,0.0100
nh-lorri-lor_0299181422,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:03.846,0.0100
nh-lorri-lor_0299181425,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:06.846,0.0100
nh-lorri-lor_0299181428,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:09.846,0.0100
nh-lorri-lor_0299181431,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:12.846,0.0100
nh-lorri-lor_0299181434,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:15.846,0.0100
nh-lorri-lor_0299181437,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:18.846,0.0100
nh-lorri-lor_0299181440,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:21.846,0.0100
nh-lorri-lor_0299181443,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:24.846,0.0100
nh-lorri-lor_0299181446,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:27.846,0.0100
nh-lorri-lor_0299181449,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:30.846,0.0100
nh-lorri-lor_0299181452,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:33.846,0.0100
nh-lorri-lor_0299181455,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:36.846,0.0100
nh-lorri-lor_0299181458,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:39.846,0.0100
nh-lorri-lor_0299181461,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:42.846,0.0100
nh-lorri-lor_0299181464,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:45.846,0.0100
nh-lorri-lor_0299181467,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:48.846,0.0100
nh-lorri-lor_0299181470,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:51.846,0.0100
nh-lorri-lor_0299181473,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:54.846,0.0100
nh-lorri-lor_0299181476,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:05:57.846,0.0100
nh-lorri-lor_0299181479,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:00.846,0.0100
nh-lorri-lor_0299181482,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:03.846,0.0100
nh-lorri-lor_0299181485,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:06.846,0.0100
nh-lorri-lor_0299181488,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:09.846,0.0100
nh-lorri-lor_0299181491,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:12.846,0.0100
nh-lorri-lor_0299181494,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:15.846,0.0100
nh-lorri-lor_0299181497,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:18.846,0.0100
nh-lorri-lor_0299181500,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:21.846,0.0100
nh-lorri-lor_0299181503,New Horizons LORRI,Pluto,Pluto,2015-07-14T12:06:24.846,0.0100
nh-lorri-lor_0299191027,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:08.706,0.1500
nh-lorri-lor_0299191028,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:09.706,0.1500
nh-lorri-lor_0299191029,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:10.706,0.1500
nh-lorri-lor_0299191030,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:11.706,0.1500
nh-lorri-lor_0299191077,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:58.706,0.1500
nh-lorri-lor_0299191078,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:45:59.706,0.1500
nh-lorri-lor_0299191079,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:00.706,0.1500
nh-lorri-lor_0299191080,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:01.706,0.1500
nh-lorri-lor_0299191127,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:48.706,0.1500
nh-lorri-lor_0299191128,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:49.706,0.1500
nh-lorri-lor_0299191129,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:50.706,0.1500
nh-lorri-lor_0299191130,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:46:51.706,0.1500
nh-lorri-lor_0299191177,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:47:38.706,0.1500
nh-lorri-lor_0299191178,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:47:39.706,0.1500
nh-lorri-lor_0299191179,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:47:40.706,0.1500
nh-lorri-lor_0299191180,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:47:41.706,0.1500
nh-lorri-lor_0299191227,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:48:28.706,0.1500
nh-lorri-lor_0299191228,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:48:29.706,0.1500
nh-lorri-lor_0299191229,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:48:30.706,0.1500
nh-lorri-lor_0299191230,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:48:31.706,0.1500
nh-lorri-lor_0299191277,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:49:18.706,0.1500
nh-lorri-lor_0299191278,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:49:19.706,0.1500
nh-lorri-lor_0299191279,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:49:20.706,0.1500
nh-lorri-lor_0299191280,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:49:21.706,0.1500
nh-lorri-lor_0299191327,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:08.706,0.1500
nh-lorri-lor_0299191328,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:09.706,0.1500
nh-lorri-lor_0299191329,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:10.706,0.1500
nh-lorri-lor_0299191330,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:11.706,0.1500
nh-lorri-lor_0299191377,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:58.706,0.1500
nh-lorri-lor_0299191378,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:50:59.706,0.1500
nh-lorri-lor_0299191379,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:00.706,0.1500
nh-lorri-lor_0299191380,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:01.706,0.1500
nh-lorri-lor_0299191427,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:48.706,0.1500
nh-lorri-lor_0299191428,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:49.706,0.1500
nh-lorri-lor_0299191429,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:50.706,0.1500
nh-lorri-lor_0299191430,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:51:51.706,0.1500
nh-lorri-lor_0299191477,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:52:38.706,0.1500
nh-lorri-lor_0299191478,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:52:39.706,0.1500
nh-lorri-lor_0299191479,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:52:40.706,0.1500
nh-lorri-lor_0299191480,New Horizons LORRI,Pluto,Hydra,2015-07-14T14:52:41.706,0.1500
nh-lorri-lor_0299191659,New Horizons LORRI,Pluto,Nix,2015-07-14T14:55:40.706,0.1500
nh-lorri-lor_0299191660,New Horizons LORRI,Pluto,Nix,2015-07-14T14:55:41.706,0.1500
nh-lorri-lor_0299191661,New Horizons LORRI,Pluto,Nix,2015-07-14T14:55:42.706,0.1500
nh-lorri-lor_0299191662,New Horizons LORRI,Pluto,Nix,2015-07-14T14:55:43.706,0.1500
nh-lorri-lor_0299191709,New Horizons LORRI,Pluto,Nix,2015-07-14T14:56:30.706,0.1500
nh-lorri-lor_0299191710,New Horizons LORRI,Pluto,Nix,2015-07-14T14:56:31.706,0.1500
nh-lorri-lor_0299191711,New Horizons LORRI,Pluto,Nix,2015-07-14T14:56:32.706,0.1500
nh-lorri-lor_0299191712,New Horizons LORRI,Pluto,Nix,2015-07-14T14:56:33.706,0.1500
nh-lorri-lor_0299191759,New Horizons LORRI,Pluto,Nix,2015-07-14T14:57:20.706,0.1500
nh-lorri-lor_0299191760,New Horizons LORRI,Pluto,Nix,2015-07-14T14:57:21.706,0.1500
nh-lorri-lor_0299191761,New Horizons LORRI,Pluto,Nix,2015-07-14T14:57:22.706,0.1500
nh-lorri-lor_0299191762,New Horizons LORRI,Pluto,Nix,2015-07-14T14:57:23.706,0.1500
nh-lorri-lor_0299191809,New Horizons LORRI,Pluto,Nix,2015-07-14T14:58:10.706,0.1500
nh-lorri-lor_0299191810,New Horizons LORRI,Pluto,Nix,2015-07-14T14:58:11.706,0.1500
nh-lorri-lor_0299191811,New Horizons LORRI,Pluto,Nix,2015-07-14T14:58:12.706,0.1500
nh-lorri-lor_0299191812,New Horizons LORRI,Pluto,Nix,2015-07-14T14:58:13.706,0.1500
nh-lorri-lor_0299192180,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:04:21.706,0.1500
nh-lorri-lor_0299192181,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:04:22.706,0.1500
nh-lorri-lor_0299192182,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:04:23.706,0.1500
nh-lorri-lor_0299192183,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:04:24.706,0.1500
nh-lorri-lor_0299192233,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:05:14.706,0.1500
nh-lorri-lor_0299192234,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:05:15.706,0.1500
nh-lorri-lor_0299192235,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:05:16.706,0.1500
nh-lorri-lor_0299192236,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:05:17.706,0.1500
nh-lorri-lor_0299192286,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:06:07.706,0.1500
nh-lorri-lor_0299192287,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:06:08.706,0.1500
nh-lorri-lor_0299192288,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:06:09.706,0.1500
nh-lorri-lor_0299192289,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:06:10.706,0.1500
nh-lorri-lor_0299192339,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:00.706,0.1500
nh-lorri-lor_0299192340,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:01.706,0.1500
nh-lorri-lor_0299192341,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:02.706,0.1500
nh-lorri-lor_0299192342,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:03.706,0.1500
nh-lorri-lor_0299192392,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:53.706,0.1500
nh-lorri-lor_0299192393,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:54.706,0.1500
nh-lorri-lor_0299192394,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:55.706,0.1500
nh-lorri-lor_0299192395,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:07:56.706,0.1500
nh-lorri-lor_0299192445,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:08:46.706,0.1500
nh-lorri-lor_0299192446,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:08:47.706,0.1500
nh-lorri-lor_0299192447,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:08:48.706,0.1500
nh-lorri-lor_0299192448,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:08:49.706,0.1500
nh-lorri-lor_0299194429,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:41:50.706,0.1500
nh-lorri-lor_0299194439,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:42:00.706,0.1500
nh-lorri-lor_0299194487,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:42:48.706,0.1500
nh-lorri-lor_0299194497,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:42:58.706,0.1500
nh-lorri-lor_0299194545,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:43:46.706,0.1500
nh-lorri-lor_0299194555,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:43:56.706,0.1500
nh-lorri-lor_0299194603,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:44:44.706,0.1500
nh-lorri-lor_0299194613,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:44:54.706,0.1500
nh-lorri-lor_0299194661,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:45:42.706,0.1500
nh-lorri-lor_0299194671,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:45:52.706,0.1500
nh-lorri-lor_0299194719,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:46:40.706,0.1500
nh-lorri-lor_0299194729,New Horizons LORRI,Pluto,Pluto,2015-07-14T15:46:50.706,0.1500
nh-lorri-lor_0299204282,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:26:03.706,0.1500
nh-lorri-lor_0299204283,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:26:04.706,0.1500
nh-lorri-lor_0299204331,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:26:52.706,0.1500
nh-lorri-lor_0299204380,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:27:41.706,0.1500
nh-lorri-lor_0299204381,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:27:42.706,0.1500
nh-lorri-lor_0299204429,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:28:30.706,0.1500
nh-lorri-lor_0299204522,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:30:03.706,0.1500
nh-lorri-lor_0299204523,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:30:04.706,0.1500
nh-lorri-lor_0299204571,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:30:52.706,0.1500
nh-lorri-lor_0299204620,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:31:41.706,0.1500
nh-lorri-lor_0299204669,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:32:30.706,0.1500
nh-lorri-lor_0299204670,New Horizons LORRI,Pluto,Pluto,2015-07-14T18:32:31.706,0.1500
nh-lorri-lor_0299206604,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:04:45.706,0.1500
nh-lorri-lor_0299206605,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:04:46.706,0.1500
nh-lorri-lor_0299206606,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:04:47.706,0.1500
nh-lorri-lor_0299206659,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:05:40.706,0.1500
nh-lorri-lor_0299206660,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:05:41.706,0.1500
nh-lorri-lor_0299206661,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:05:42.706,0.1500
nh-lorri-lor_0299206714,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:06:35.706,0.1500
nh-lorri-lor_0299206715,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:06:36.706,0.1500
nh-lorri-lor_0299206716,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:06:37.706,0.1500
nh-lorri-lor_0299206769,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:07:30.706,0.1500
nh-lorri-lor_0299206770,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:07:31.706,0.1500
nh-lorri-lor_0299206771,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:07:32.706,0.1500
nh-lorri-lor_0299208419,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:35:00.706,0.1500
nh-lorri-lor_0299208449,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:35:30.706,0.1500
nh-lorri-lor_0299208479,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:36:00.706,0.1500
nh-lorri-lor_0299208527,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:36:48.706,0.1500
nh-lorri-lor_0299208557,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:37:18.706,0.1500
nh-lorri-lor_0299208587,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:37:48.706,0.1500
nh-lorri-lor_0299208635,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:38:36.706,0.1500
nh-lorri-lor_0299208665,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:39:06.706,0.1500
nh-lorri-lor_0299208695,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:39:36.706,0.1500
nh-lorri-lor_0299208743,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:40:24.706,0.1500
nh-lorri-lor_0299208773,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:40:54.706,0.1500
nh-lorri-lor_0299208803,New Horizons LORRI,Pluto,Pluto,2015-07-14T19:41:24.706,0.1500
nh-lorri-lor_0299208959,New Horizons LORRI,Pluto,Charon,2015-07-14T19:44:00.706,0.1500
nh-lorri-lor_0299208979,New Horizons LORRI,Pluto,Charon,2015-07-14T19:44:20.706,0.1500
nh-lorri-lor_0299209029,New Horizons LORRI,Pluto,Charon,2015-07-14T19:45:10.706,0.1500
nh-lorri-lor_0299209049,New Horizons LORRI,Pluto,Charon,2015-07-14T19:45:30.706,0.1500
nh-lorri-lor_0299209099,New Horizons LORRI,Pluto,Charon,2015-07-14T19:46:20.706,0.1500
nh-lorri-lor_0299209119,New Horizons LORRI,Pluto,Charon,2015-07-14T19:46:40.706,0.1500
nh-lorri-lor_0299213682,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:02:43.706,0.1500
nh-lorri-lor_0299213712,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:03:13.706,0.1500
nh-lorri-lor_0299213742,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:03:43.706,0.1500
nh-lorri-lor_0299213793,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:04:34.706,0.1500
nh-lorri-lor_0299213823,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:05:04.706,0.1500
nh-lorri-lor_0299213853,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:05:34.706,0.1500
nh-lorri-lor_0299213904,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:06:25.706,0.1500
nh-lorri-lor_0299213934,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:06:55.706,0.1500
nh-lorri-lor_0299213964,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:07:25.706,0.1500
nh-lorri-lor_0299214015,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:08:16.706,0.1500
nh-lorri-lor_0299214045,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:08:46.706,0.1500
nh-lorri-lor_0299214075,New Horizons LORRI,Pluto,Pluto,2015-07-14T21:09:16.706,0.1500
nh-lorri-lor_0299215854,New Horizons LORRI,Pluto,Charon,2015-07-14T21:38:55.706,0.1500
nh-lorri-lor_0299215855,New Horizons LORRI,Pluto,Charon,2015-07-14T21:38:56.706,0.1500
nh-lorri-lor_0299215870,New Horizons LORRI,Pluto,Charon,2015-07-14T21:39:10.456,1.4000
nh-lorri-lor_0299215916,New Horizons LORRI,Pluto,Charon,2015-07-14T21:39:57.706,0.1500
nh-lorri-lor_0299215917,New Horizons LORRI,Pluto,Charon,2015-07-14T21:39:58.706,0.1500
nh-lorri-lor_0299215932,New Horizons LORRI,Pluto,Charon,2015-07-14T21:40:12.456,1.4000
nh-lorri-lor_0299217674,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:09:15.706,0.1500
nh-lorri-lor_0299217675,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:09:16.706,0.1500
nh-lorri-lor_0299217704,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:09:45.756,0.1000
nh-lorri-lor_0299217705,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:09:46.756,0.1000
nh-lorri-lor_0299217758,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:10:39.706,0.1500
nh-lorri-lor_0299217759,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:10:40.706,0.1500
nh-lorri-lor_0299217788,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:11:09.756,0.1000
nh-lorri-lor_0299217789,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:11:10.756,0.1000
nh-lorri-lor_0299217842,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:12:03.706,0.1500
nh-lorri-lor_0299217843,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:12:04.706,0.1500
nh-lorri-lor_0299217872,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:12:33.756,0.1000
nh-lorri-lor_0299217873,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:12:34.756,0.1000
nh-lorri-lor_0299217926,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:13:27.706,0.1500
nh-lorri-lor_0299217927,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:13:28.706,0.1500
nh-lorri-lor_0299217956,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:13:57.756,0.1000
nh-lorri-lor_0299217957,New Horizons LORRI,Pluto,Pluto,2015-07-14T22:13:58.756,0.1000
